"dataset","protocol","species","tissue.type","n_samples","n_genes","n_classes","max_class_perc","min_class_perc","measure",method,score
"TabulaMuris_Bladder_FACS","Smart-Seq2","mouse","bladder",1638,23433,4,0.4004884,0,"ss_seu","saucie",-0.387756939107705
"TabulaMuris_Bladder_FACS","Smart-Seq2","mouse","bladder",1638,23433,4,0.4004884,0,"ss_seu","snmf",0.703063088396129
"TabulaMuris_Bladder_FACS","Smart-Seq2","mouse","bladder",1638,23433,4,0.4004884,0,"ss_seu","spca",0.703938255019205
"TabulaMuris_Bladder_FACS","Smart-Seq2","mouse","bladder",1638,23433,4,0.4004884,0,"ss_seu","spca.batch",0.674497632331082
"TabulaMuris_Bladder_FACS","Smart-Seq2","mouse","bladder",1638,23433,4,0.4004884,0,"ss_seu","spectral",0.730497351914965
"TabulaMuris_Bladder_FACS","Smart-Seq2","mouse","bladder",1638,23433,4,0.4004884,0,"ss_seu","srp",0
"TabulaMuris_Bladder_FACS","Smart-Seq2","mouse","bladder",1638,23433,4,0.4004884,0,"ss_seu","tsvd",0.682058700874982
"TabulaMuris_Bladder_FACS","Smart-Seq2","mouse","bladder",1638,23433,4,0.4004884,0,"ss_seu","umap",0.770192621104758
"TabulaMuris_Bladder_FACS","Smart-Seq2","mouse","bladder",1638,23433,4,0.4004884,0,"ss_seu","vasc",0.423087039180192
"TabulaMuris_Bladder_FACS","Smart-Seq2","mouse","bladder",1638,23433,4,0.4004884,0,"ss_seu","vpac",0.36845423170716
"TabulaMuris_Bladder_FACS","Smart-Seq2","mouse","bladder",1638,23433,4,0.4004884,0,"ss_seu","zifa",0.767417706108796
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","bd",0.595667355512491
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","fa",0.658992747077014
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","fica",0.775331380493841
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","grp",0.389083154635715
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","icm",0.566178605692893
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","ipca",0.828909188314864
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","isomap",0.383375933967527
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","ivis",0.856333293793144
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","kpca.cos",0.634700182491531
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","kpca.pol",0.729631621576706
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","kpca.rbf",0.791340609614052
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","lda",0.751355971126041
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","lle",0.127660001261425
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","lsnmf",0
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","mctsne",0.184436467036596
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","nmf",0.529385161972559
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","nmf2",0.40096070062603
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","nsnmf",0.7977744239644
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","pca",0.828909723908085
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","phate",0.765882695973499
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","pmf",0.519369928737298
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","psmf",0.783728390167532
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","saucie",-0.106435534578935
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","snmf",0.730129865783067
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","spca",0.776365347136595
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","spca.batch",0.680703910099707
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","spectral",0.206985523245584
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","srp",0.480484888022826
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","tsvd",0.765460292469331
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","umap",0.368235846478434
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","vasc",0.92838909744559
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","vpac",1
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs","zifa",0.737124126888365
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","bd",0.682553414148472
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","fa",0.980461664960498
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","fica",0.71568560009554
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","grp",0.547676786154165
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","icm",0.51143744901183
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","ipca",0.563825752057796
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","isomap",0.47833727839574
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","ivis",1
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","kpca.cos",0.549440397933069
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","kpca.pol",0.470874451729357
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","kpca.rbf",0.39103596238833
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","lda",0.553714591883346
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","lle",0.672013095383691
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","lsnmf",-0.0446731060345759
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","mctsne",0
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","nmf",0.812073983300591
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","nmf2",0.486646891422105
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","nsnmf",0.860559243448099
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","pca",0.563827931574349
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","phate",0.899994753255694
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","pmf",0.697445108257117
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","psmf",0.716939632068624
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","saucie",0.0963599493499203
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","snmf",0.825602154182323
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","spca",0.551240870049341
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","spca.batch",0.571476090779998
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","spectral",0.0297253836240716
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","srp",0.595091800589221
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","tsvd",0.518606821446193
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","umap",0.241018056187206
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","vasc",0.155030576319901
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","vpac",0.66871342513512
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc","zifa",0.541954597984107
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","bd",0.914375187195792
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","fa",0.287578787681632
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","fica",0.253525046755242
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","grp",0.698478756687479
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","icm",0.268329130994899
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","ipca",0.0409853856113805
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","isomap",0.0915673865166704
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","ivis",0.971705020581011
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","kpca.cos",0.153212421231956
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","kpca.pol",0.374196218153562
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","kpca.rbf",0.945317000922345
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","lda",0.717191877095289
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","lle",0.148438869901826
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","lsnmf",0
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","mctsne",-0.041337266932954
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","nmf",0.827464123722835
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","nmf2",0.255926250998602
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","nsnmf",0.146961946863092
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","pca",0.0538980408869815
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","phate",0.470607560395101
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","pmf",0.074645445635186
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","psmf",0.768740816293499
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","saucie",0.172840180119312
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","snmf",0.574711242023525
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","spca",0.0298032386666978
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","spca.batch",0.0349343879527829
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","spectral",0.0187274480599135
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","srp",0.659913922337349
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","tsvd",0.754702533751036
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","umap",1
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","vasc",0.00937606451072385
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","vpac",0.156270328020915
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor","zifa",0.310748608321303
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","bd",0.710031742802528
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","fa",0.556151699780245
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","fica",0.58618934215676
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","grp",0.489679009725353
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","icm",0.385449355172002
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","ipca",0.697720781564928
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","isomap",0.394596917845961
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","ivis",1
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","kpca.cos",0.793912629352304
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","kpca.pol",0.539463202698325
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","kpca.rbf",0.873209807823527
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","lda",0.58531917391159
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","lle",0.0981280905834251
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","lsnmf",0.340439061086181
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","mctsne",0
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","nmf",0.545381622328322
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","nmf2",0.678645262265855
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","nsnmf",0.606267702155197
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","pca",0.697720781564928
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","phate",0.912742973696145
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","pmf",0.550732250428552
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","psmf",0.796150010556625
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","saucie",-1.07807405004844
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","snmf",0.646324327243547
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","spca",0.663385367699862
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","spca.batch",0.70320469832872
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","spectral",0.23085901081916
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","srp",0.675368848000463
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","tsvd",0.730950522529597
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","umap",0.390911212586174
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","vasc",0.990554343048119
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","vpac",0.769897829916492
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc","zifa",0.698831948381092
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","bd",0.652825128757685
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","fa",0.943238019630051
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","fica",0.68071842697832
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","grp",0.566642099956388
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","icm",0.379257055207887
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","ipca",0.68071842613894
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","isomap",0.401349262378074
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","ivis",1
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","kpca.cos",0.544922648178444
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","kpca.pol",0.852251166711565
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","kpca.rbf",0.425126059325817
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","lda",0.723294872668102
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","lle",0.734393645035957
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","lsnmf",-0.073062551944036
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","mctsne",0.1029116941556
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","nmf",0.763791751758829
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","nmf2",0.341186503503611
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","nsnmf",0.449725171588979
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","pca",0.680718422138077
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","phate",0.713223798734525
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","pmf",0.417954691873913
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","psmf",0.636582967100183
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","saucie",0.066544296836832
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","snmf",0.512044225640095
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","spca",0.680717483437098
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","spca.batch",0.55930901461311
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","spectral",0
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","srp",0.312252341778849
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","tsvd",0.664320146563139
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","umap",0.267563300922547
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","vasc",0.228304657388705
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","vpac",0.459469610134585
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu","zifa",0.55601082191923
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cos","bd",0.899040654556865
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cos","fa",0.343750407661404
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cos","fica",0.106623449145063
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cos","grp",0.711050806392003
